File.Paths,fname,date,stn,day,daytime,select3,survey,sw,gid,sw2,mountpath
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-03-03/SWIFT_20200303_060000.wav,SWIFT_20200303_060000,2020-03-03 06:00:00,MS#137,200303,FALSE,TRUE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-03-03/SWIFT_20200303_060000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-03-03/SWIFT_20200303_062000.wav,SWIFT_20200303_062000,2020-03-03 06:20:00,MS#137,200303,FALSE,TRUE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-03-03/SWIFT_20200303_062000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-03-03/SWIFT_20200303_064000.wav,SWIFT_20200303_064000,2020-03-03 06:40:00,MS#137,200303,FALSE,TRUE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-03-03/SWIFT_20200303_064000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-03-03/SWIFT_20200303_070001.wav,SWIFT_20200303_070001,2020-03-03 07:00:01,MS#137,200303,TRUE,TRUE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-03-03/SWIFT_20200303_070001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-03-03/SWIFT_20200303_074003.wav,SWIFT_20200303_074003,2020-03-03 07:40:03,MS#137,200303,TRUE,TRUE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-03-03/SWIFT_20200303_074003.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-03-03/SWIFT_20200303_072001.wav,SWIFT_20200303_072001,2020-03-03 07:20:01,MS#137,200303,TRUE,TRUE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-03-03/SWIFT_20200303_072001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-03-03/SWIFT_20200303_080003.wav,SWIFT_20200303_080003,2020-03-03 08:00:03,MS#137,200303,TRUE,TRUE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-03-03/SWIFT_20200303_080003.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_082004.wav,SWIFT_20200229_082004,2020-02-29 08:20:04,MS#137,200229,TRUE,FALSE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_082004.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_084005.wav,SWIFT_20200229_084005,2020-02-29 08:40:05,MS#137,200229,TRUE,FALSE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_084005.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_150000.wav,SWIFT_20200229_150000,2020-02-29 15:00:00,MS#137,200229,TRUE,FALSE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_150000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_152000.wav,SWIFT_20200229_152000,2020-02-29 15:20:00,MS#137,200229,TRUE,FALSE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_152000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_154001.wav,SWIFT_20200229_154001,2020-02-29 15:40:01,MS#137,200229,TRUE,FALSE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_154001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_160002.wav,SWIFT_20200229_160002,2020-02-29 16:00:02,MS#137,200229,TRUE,FALSE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_160002.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_162002.wav,SWIFT_20200229_162002,2020-02-29 16:20:02,MS#137,200229,TRUE,FALSE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_162002.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_164004.wav,SWIFT_20200229_164004,2020-02-29 16:40:04,MS#137,200229,TRUE,FALSE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_164004.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_170004.wav,SWIFT_20200229_170004,2020-02-29 17:00:04,MS#137,200229,TRUE,FALSE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_170004.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_172004.wav,SWIFT_20200229_172004,2020-02-29 17:20:04,MS#137,200229,TRUE,FALSE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_172004.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_174006.wav,SWIFT_20200229_174006,2020-02-29 17:40:06,MS#137,200229,TRUE,FALSE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_174006.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_010000.wav,SWIFT_20200229_010000,2020-02-29 01:00:00,MS#137,200229,FALSE,FALSE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_010000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_012000.wav,SWIFT_20200229_012000,2020-02-29 01:20:00,MS#137,200229,FALSE,FALSE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_012000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_014001.wav,SWIFT_20200229_014001,2020-02-29 01:40:01,MS#137,200229,FALSE,FALSE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_014001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_060000.wav,SWIFT_20200229_060000,2020-02-29 06:00:00,MS#137,200229,FALSE,FALSE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_060000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_062000.wav,SWIFT_20200229_062000,2020-02-29 06:20:00,MS#137,200229,FALSE,FALSE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_062000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_064001.wav,SWIFT_20200229_064001,2020-02-29 06:40:01,MS#137,200229,FALSE,FALSE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_064001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_074003.wav,SWIFT_20200229_074003,2020-02-29 07:40:03,MS#137,200229,TRUE,FALSE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_074003.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_080004.wav,SWIFT_20200229_080004,2020-02-29 08:00:04,MS#137,200229,TRUE,FALSE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_080004.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_072002.wav,SWIFT_20200229_072002,2020-02-29 07:20:02,MS#137,200229,TRUE,FALSE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_072002.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_070001.wav,SWIFT_20200229_070001,2020-02-29 07:00:01,MS#137,200229,TRUE,FALSE,megasurvey_acoustics,4,101,2,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-29/SWIFT_20200229_070001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_010000.wav,SWIFT_20200226_010000,2020-02-26 01:00:00,MS#137,200226,FALSE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_010000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_012000.wav,SWIFT_20200226_012000,2020-02-26 01:20:00,MS#137,200226,FALSE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_012000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_014001.wav,SWIFT_20200226_014001,2020-02-26 01:40:01,MS#137,200226,FALSE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_014001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_060000.wav,SWIFT_20200226_060000,2020-02-26 06:00:00,MS#137,200226,FALSE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_060000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_062001.wav,SWIFT_20200226_062001,2020-02-26 06:20:01,MS#137,200226,FALSE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_062001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_064001.wav,SWIFT_20200226_064001,2020-02-26 06:40:01,MS#137,200226,FALSE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_064001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_070001.wav,SWIFT_20200226_070001,2020-02-26 07:00:01,MS#137,200226,TRUE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_070001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_072002.wav,SWIFT_20200226_072002,2020-02-26 07:20:02,MS#137,200226,TRUE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_072002.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_074003.wav,SWIFT_20200226_074003,2020-02-26 07:40:03,MS#137,200226,TRUE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_074003.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_080004.wav,SWIFT_20200226_080004,2020-02-26 08:00:04,MS#137,200226,TRUE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_080004.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_082004.wav,SWIFT_20200226_082004,2020-02-26 08:20:04,MS#137,200226,TRUE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_082004.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_084005.wav,SWIFT_20200226_084005,2020-02-26 08:40:05,MS#137,200226,TRUE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_084005.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_150000.wav,SWIFT_20200226_150000,2020-02-26 15:00:00,MS#137,200226,TRUE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_150000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_152000.wav,SWIFT_20200226_152000,2020-02-26 15:20:00,MS#137,200226,TRUE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_152000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_154001.wav,SWIFT_20200226_154001,2020-02-26 15:40:01,MS#137,200226,TRUE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_154001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_160001.wav,SWIFT_20200226_160001,2020-02-26 16:00:01,MS#137,200226,TRUE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_160001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_162001.wav,SWIFT_20200226_162001,2020-02-26 16:20:01,MS#137,200226,TRUE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_162001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_164003.wav,SWIFT_20200226_164003,2020-02-26 16:40:03,MS#137,200226,TRUE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_164003.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_170003.wav,SWIFT_20200226_170003,2020-02-26 17:00:03,MS#137,200226,TRUE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_170003.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_172004.wav,SWIFT_20200226_172004,2020-02-26 17:20:04,MS#137,200226,TRUE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_172004.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_174005.wav,SWIFT_20200226_174005,2020-02-26 17:40:05,MS#137,200226,TRUE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-26/SWIFT_20200226_174005.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_010000.wav,SWIFT_20200223_010000,2020-02-23 01:00:00,MS#137,200223,FALSE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_010000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_012000.wav,SWIFT_20200223_012000,2020-02-23 01:20:00,MS#137,200223,FALSE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_012000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_014001.wav,SWIFT_20200223_014001,2020-02-23 01:40:01,MS#137,200223,FALSE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_014001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_060000.wav,SWIFT_20200223_060000,2020-02-23 06:00:00,MS#137,200223,FALSE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_060000.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_062001.wav,SWIFT_20200223_062001,2020-02-23 06:20:01,MS#137,200223,FALSE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_062001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_064001.wav,SWIFT_20200223_064001,2020-02-23 06:40:01,MS#137,200223,FALSE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_064001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_070001.wav,SWIFT_20200223_070001,2020-02-23 07:00:01,MS#137,200223,TRUE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_070001.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_072002.wav,SWIFT_20200223_072002,2020-02-23 07:20:02,MS#137,200223,TRUE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_072002.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_074002.wav,SWIFT_20200223_074002,2020-02-23 07:40:02,MS#137,200223,TRUE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_074002.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_080003.wav,SWIFT_20200223_080003,2020-02-23 08:00:03,MS#137,200223,TRUE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_080003.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_082004.wav,SWIFT_20200223_082004,2020-02-23 08:20:04,MS#137,200223,TRUE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_082004.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_084004.wav,SWIFT_20200223_084004,2020-02-23 08:40:04,MS#137,200223,TRUE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_084004.wav
/content/drive/MyDrive/Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_150000.wav,SWIFT_20200223_150000,2020-02-23 15:00:00,MS#137,200223,TRUE,FALSE,megasurvey_acoustics,3,102,3,Colab Notebooks/Mega Survey 2020 Data /megasurvey_acoustics/MS#137/SWIFT_003/SWIFT_2020-02-23/SWIFT_20200223_150000.wav
