"name","id","dttm"
"SWIFT_20200504_164004.wav","1BLBsPjFzH_d-Q1lULEeUCJuFdiuPEpOw",2020-05-04 16:40:04
"SWIFT_20200504_162003.wav","1m74BVo2O82GgNbpvH7-Iw5Nfw-q5e29F",2020-05-04 16:20:03
"SWIFT_20200504_160002.wav","1obG45lhDijXOSCh_-ylOrAR0YxRhGNQ3",2020-05-04 16:00:02
"SWIFT_20200504_154001.wav","1SBa0-xZNYC680ZWbvnmheFZ7I1ZeK9LT",2020-05-04 15:40:01
"SWIFT_20200504_152000.wav","12yqy98pOBNBCpy8KVQpN6sAfYgZgqXwP",2020-05-04 15:20:00
"SWIFT_20200504_150000.wav","1cYPxNTbVHAQPHqa5y3PNL6kWccw1xKFC",2020-05-04 15:00:00
"SWIFT_20200504_084012.wav","1OTpiMK30VFdWkeEcnucsyhFh4kAMLwNz",2020-05-04 08:40:12
"SWIFT_20200504_082012.wav","1fm-euR1gERhnXQ3B8cGoIfV5WTyMLluB",2020-05-04 08:20:12
"SWIFT_20200504_080011.wav","1OnYnL7a6i75fwdz7ggpzBjWcfZMlxl7u",2020-05-04 08:00:11
"SWIFT_20200504_074009.wav","1ARePv7fUnXNfwFshHymF75YjGqz0j5aU",2020-05-04 07:40:09
"SWIFT_20200504_072009.wav","1YMOLDyJW7Ed6MPWTFv2y4C11CUpbSIZ2",2020-05-04 07:20:09
"SWIFT_20200504_070007.wav","1Di9wFROWNmN5Ugdu6rWeB-rFL6w7AfXs",2020-05-04 07:00:07
"SWIFT_20200504_064007.wav","12RUVtaZ0qvP3ZXI4CLVYNHfBAMKgvee1",2020-05-04 06:40:07
"SWIFT_20200504_014002.wav","1ngYDmg_tjdm-L_253jmX8OQhRa_zmDJz",2020-05-04 01:40:02
"SWIFT_20200504_062002.wav","1GsKJvt6NQvVcQZQdAn6iuqg0lARtpJ7i",2020-05-04 06:20:02
"SWIFT_20200504_060000.wav","1ry43cp72UsZF-SUqwR5xYRu3UmXzoQZu",2020-05-04 06:00:00
"SWIFT_20200504_012002.wav","1bKfft3kM_HrLbUh0xCKDYUNLxq7cPVq2",2020-05-04 01:20:02
"SWIFT_20200504_010000.wav","1CO7bS8_4uj33L0yyl2YaqF1SzFKITGfS",2020-05-04 01:00:00
"SWIFT_20200505_174009.wav","1Xhl-r9ROHT2e-uQaRa2A1e5myboJL_03",2020-05-05 17:40:09
"SWIFT_20200505_170007.wav","14sRhJB3EtnWiSOkhAFer4cQVu9T3DQ1p",2020-05-05 17:00:07
"SWIFT_20200505_162005.wav","1GxCI7_koXhKWqg30C-ehofIHyIt10WaV",2020-05-05 16:20:05
"SWIFT_20200505_172007.wav","1lkx0MP_kLlQAjwe1BdSTuc3bxUjaUujM",2020-05-05 17:20:07
"SWIFT_20200505_164007.wav","1gy7znBu7mZ5-G8_xjelkqZcqJ__BvC1w",2020-05-05 16:40:07
"SWIFT_20200505_160005.wav","1KEtsok6HWXefgrnmRIE7-xGba3HCXrHc",2020-05-05 16:00:05
"SWIFT_20200505_154003.wav","1oILDbp2YaxNboOfEX33wPqegIemEcCSS",2020-05-05 15:40:03
"SWIFT_20200505_150000.wav","1aotVGqvOWTc1PqtNcGylEl_hlDZVnFPi",2020-05-05 15:00:00
"SWIFT_20200505_152002.wav","1pgf3bRBnR436Eh6UAEUWncI3Xbd7gbjT",2020-05-05 15:20:02
"SWIFT_20200505_084012.wav","1xvgJqqV_3hJBbyZdyDfpmBeqazRxHHQV",2020-05-05 08:40:12
"SWIFT_20200505_082011.wav","1CasHJCec3o-yZqd2C_9M8jcv6xfdqm0G",2020-05-05 08:20:11
"SWIFT_20200505_080009.wav","1hlQ1m80z3wliZ47X5Wmqe3Z0b2tFzhgj",2020-05-05 08:00:09
"SWIFT_20200505_074008.wav","1_5NjPxeuNYb9ebTXuqel7GOzCwk6EGvK",2020-05-05 07:40:08
"SWIFT_20200505_072008.wav","1b9cefrOO2F3D84yuXtCpOzHB4k9OB5a4",2020-05-05 07:20:08
"SWIFT_20200505_060000.wav","1ZfE8vwdTS2dz_M_b6UtgCyWUptsd2iUT",2020-05-05 06:00:00
"SWIFT_20200505_014002.wav","18B_mUVuytBtdNBWEeUknkG3TnrabpRAr",2020-05-05 01:40:02
"SWIFT_20200505_070006.wav","1LWr7J0LnheqVbMxDBZinn9si0GnpK6Uh",2020-05-05 07:00:06
"SWIFT_20200505_064006.wav","1KrjtC6IxMcxQ2ftbDKgtHNyXZAwRNWft",2020-05-05 06:40:06
"SWIFT_20200505_062000.wav","1SRC13FNeG1GWu5q9Wy5ejnWig0k3peYg",2020-05-05 06:20:00
"SWIFT_20200505_012002.wav","1QUXi3PJHe34XE9Pjr7wQY2JaRRjJ51Q7",2020-05-05 01:20:02
"SWIFT_20200505_010000.wav","1awwTPWlWUNA8Uc_dRpeabfOpbUC3LxuG",2020-05-05 01:00:00
"SWIFT_20200507_174007.wav","14xEeY6sihrkEtq-SG2CCuldGCYuB5uCy",2020-05-07 17:40:07
"SWIFT_20200507_172007.wav","17Oarc3B9v0w8O8UgIe6kehp9_FRigvMu",2020-05-07 17:20:07
"SWIFT_20200507_170006.wav","1UBCggyBZFac6zyl6S6fLYcdamqGR8AZV",2020-05-07 17:00:06
"SWIFT_20200507_164004.wav","1IvV9XTDWw2qRP0LQ5UMdtO-zSC94BlXz",2020-05-07 16:40:04
"SWIFT_20200507_154002.wav","1NiCIviGIAdgf94jJZbp2krc1p5hJuftv",2020-05-07 15:40:02
"SWIFT_20200507_162004.wav","1WffQhWUv1c1tb7_UFqZsCItCMx9vGVEi",2020-05-07 16:20:04
"SWIFT_20200507_160002.wav","1Gn2XO5lnusJKwbA_CQIZ7JaIGz_XatnW",2020-05-07 16:00:02
"SWIFT_20200507_152002.wav","1XNqxQtKDauL9f0K1CEDRBjh8aPLyU-D9",2020-05-07 15:20:02
"SWIFT_20200507_150000.wav","1FxA87V0ev3nap4Ug493aYszlObc2_ctn",2020-05-07 15:00:00
"SWIFT_20200507_084007.wav","1eAatAp09q73tRcv3NA_44euwLfLmLTFY",2020-05-07 08:40:07
"SWIFT_20200507_082005.wav","1Ve9QT22q8GagTaYr1dk3b-ms7LCtTorP",2020-05-07 08:20:05
"SWIFT_20200507_080005.wav","1UWp5aDzHqe9Rjk3EVrqLircCiNf5snpl",2020-05-07 08:00:05
"SWIFT_20200507_074004.wav","19arE5LcyxGUrClfIKkjqbQC14KBf9bil",2020-05-07 07:40:04
"SWIFT_20200507_072002.wav","1wbV_0otAFU4wWuhUR7sDyYlfxSjRgpq_",2020-05-07 07:20:02
"SWIFT_20200507_070002.wav","1F0zIJH5NEgZh-Le-9lZlQRwhtWMjutQ_",2020-05-07 07:00:02
"SWIFT_20200507_062000.wav","1KpUZ-LISQf5g-MF45VbevbSgogqGrwIC",2020-05-07 06:20:00
"SWIFT_20200507_064001.wav","1Aw5f6HdmpO-IrW-_kqpLLzo0c26CZjk1",2020-05-07 06:40:01
"SWIFT_20200507_060000.wav","1SujsBe1roxK2De4MUVsXaCbRIj9BZUIp",2020-05-07 06:00:00
"SWIFT_20200507_014001.wav","1hH8gu6JNS32DPgkWLWaFdMBbsaOp0x8I",2020-05-07 01:40:01
"SWIFT_20200507_012001.wav","1cEM_XCXrAU1rgO_1ySuhwC-Cx60Omayu",2020-05-07 01:20:01
"SWIFT_20200507_010000.wav","1jjZTQpVbdQ2d_99XLpG-iQ1hv4uYHfyx",2020-05-07 01:00:00
"SWIFT_20200506_174008.wav","1htFE8ix2z7Cf2ckg_rSm30lKUuCeIUtP",2020-05-06 17:40:08
"SWIFT_20200506_172008.wav","1irmMPOK9SedIIQL-9jx8oDDUlz-FeCQH",2020-05-06 17:20:08
"SWIFT_20200506_160003.wav","1rV6lThGJIUkbQZbfbqNjNI7Kg2x-P5JL",2020-05-06 16:00:03
"SWIFT_20200506_170006.wav","1ZYVp8QXRTMZzPmo7xMJvWuvlDCuQC-hB",2020-05-06 17:00:06
"SWIFT_20200506_164005.wav","1Li42EDA2Z89szKpQd2qzyKuz9C6f1RNN",2020-05-06 16:40:05
"SWIFT_20200506_162005.wav","16azWavJBcPA-WK3K1q2ywEbHllhg2wSS",2020-05-06 16:20:05
"SWIFT_20200506_154003.wav","1xbsV7ViwuZbOvuN7kiYktRlU8nj4Sd0r",2020-05-06 15:40:03
"SWIFT_20200506_150000.wav","1v3Z04vKhKeJxhY7dVN85WquGttQ_UqEy",2020-05-06 15:00:00
"SWIFT_20200506_152002.wav","1WzNsNFZeVEHBrFGcn5wqWzqEID8cy_qY",2020-05-06 15:20:02
"SWIFT_20200506_084008.wav","1nzgj5WS5jWe8mMNycWtXvYsT3T8mrH1e",2020-05-06 08:40:08
"SWIFT_20200506_082006.wav","1AMtGHdlbbc56OaRFk-WGIdJd7805n1eh",2020-05-06 08:20:06
"SWIFT_20200506_074005.wav","1ItrPD5vXuYTFbCa785AKpFLwHTUwsQFD",2020-05-06 07:40:05
"SWIFT_20200506_080006.wav","1fIMsn6f9hL3RsMgu93hSkh2w4lw89bzt",2020-05-06 08:00:06
"SWIFT_20200506_072004.wav","1MmxiwejEOuJCmWS17e0abPsCJo6bcidX",2020-05-06 07:20:04
"SWIFT_20200506_064002.wav","1ZT55qImeM-k0mCKgpuYYrrXNThJ2WUJ5",2020-05-06 06:40:02
"SWIFT_20200506_070003.wav","1zhfv0Z3AEpPBn-iuAgg1Q-Vgqf5uh6Z_",2020-05-06 07:00:03
"SWIFT_20200506_014002.wav","1Z1AVwmlvkBpD_LFhiS1Z_ZQMfQk6qEPg",2020-05-06 01:40:02
"SWIFT_20200506_062002.wav","1RrONmNQNJ_4NsF0QlufjG3boQotkYSBA",2020-05-06 06:20:02
"SWIFT_20200506_060000.wav","1OnZ7CNux_IKGi48xt7EUI9sEK3jICltq",2020-05-06 06:00:00
"SWIFT_20200506_010000.wav","1Fjk61r6__kkoEoVbM1-Q0caPb0JH3BsV",2020-05-06 01:00:00
"SWIFT_20200506_012001.wav","1ol9WkL4QCnadZmr1XZty1jBzq92WlRti",2020-05-06 01:20:01
"SWIFT_20200508_174011.wav","1oCkQWBOV0EP8Pl1qig3ePhrY_HvadJq5",2020-05-08 17:40:11
"SWIFT_20200508_162009.wav","1h0STH4bPXGKCuEClLvhHB0FQPmZBiifc",2020-05-08 16:20:09
"SWIFT_20200508_170010.wav","1aCISNSy9kV0nqSiFHwJ-KYEptBZV4KAC",2020-05-08 17:00:10
"SWIFT_20200508_172011.wav","1eZaqyCoKIIRSl4xkh240TyO5BFRGtIBU",2020-05-08 17:20:11
"SWIFT_20200508_164009.wav","1c528M-D_8xw_xrcqiB1ZYL3wJaJqVup2",2020-05-08 16:40:09
"SWIFT_20200508_160007.wav","1bDS24iFQNIhB5yEBupZNixdcgUSdENmi",2020-05-08 16:00:07
"SWIFT_20200508_154007.wav","1zEHs_qGHkNJbA248HcNDwOL0wfmGCcZd",2020-05-08 15:40:07
"SWIFT_20200508_152001.wav","1r8c0-DBOlq3H_Ky1QM0TbqT7CxECc7XY",2020-05-08 15:20:01
"SWIFT_20200508_150000.wav","1-N2ehyALA7I5JKT59TJnZPGLBcArY39M",2020-05-08 15:00:00
"SWIFT_20200508_084008.wav","1vfHjSz_TR-W2UhTZdef5EW6KpJ_CgnGL",2020-05-08 08:40:08
"SWIFT_20200508_082006.wav","1ovMqRqGA9ZuKSDc2Z_uRy2aNPPlcI3FP",2020-05-08 08:20:06
"SWIFT_20200508_080006.wav","1cDtvT-Fz2DR4L0_H57h62N5tUQhfR00p",2020-05-08 08:00:06
"SWIFT_20200508_064002.wav","1CtuVfJrHhceY1xaYQ5NHTVc2YtZUzHKQ",2020-05-08 06:40:02
"SWIFT_20200508_074004.wav","1or2Vfoagabo0qrbHFPlxKbHkgPWcBc8i",2020-05-08 07:40:04
"SWIFT_20200508_072004.wav","1d7g-ggYgC88TsqCj6Nhik2jMNbUhkmGJ",2020-05-08 07:20:04
"SWIFT_20200508_070002.wav","16BLCBe0jgvNgc_llfk-JuS4nQ4-BAnfv",2020-05-08 07:00:02
"SWIFT_20200508_062000.wav","1rA_zALUp-AvPiFD8Y4hNE-PG8syFQA35",2020-05-08 06:20:00
"SWIFT_20200508_060000.wav","1jDonn3vts154-hraeaHtzewM06p0DJC4",2020-05-08 06:00:00
"SWIFT_20200508_014001.wav","1ZuA-hTyk1kGSpoQ9m0j_8c5b2R2Gpmmz",2020-05-08 01:40:01
"SWIFT_20200508_012000.wav","1pwVwO7UCgJVWDYGK_czcLasmwEEDrB4Q",2020-05-08 01:20:00
"SWIFT_20200508_010000.wav","1j2r37r3rre9dSKk1ddLrpmbMYufnyD0F",2020-05-08 01:00:00
"SWIFT_20200509_174011.wav","11XKDBOgIJce7JsOmvrPGXKvczr4xkvwu",2020-05-09 17:40:11
"SWIFT_20200509_172010.wav","16_xcsQVdKTJIXB9A0Xl2Pc_sOq1TSj3t",2020-05-09 17:20:10
"SWIFT_20200509_170010.wav","1BR60BBdsSsum_CraxlnMNlKC6aknKTIX",2020-05-09 17:00:10
"SWIFT_20200509_164008.wav","1GA8yl-q8kY8Kwp8jILsWU5eFF0sO1sNB",2020-05-09 16:40:08
"SWIFT_20200509_162008.wav","1VTQtsmsOmPODMn87lDm_0OvFABqTgo81",2020-05-09 16:20:08
"SWIFT_20200509_160007.wav","1-5Qn-3JwuZCD1N-mvQlAh2klGI0OsQ7J",2020-05-09 16:00:07
"SWIFT_20200509_154006.wav","1MATdpwfobyUeFrgsUOlFdBenJw9dqJe2",2020-05-09 15:40:06
"SWIFT_20200509_152001.wav","1ww6g_CNI-7AeiHX8X3kKSacXk-AtgBbq",2020-05-09 15:20:01
"SWIFT_20200509_084009.wav","1GSscpBnp-RS6P5fKOilv-zDO1pr1LyJs",2020-05-09 08:40:09
"SWIFT_20200509_150000.wav","1wmJK4n8o4CQiXe1yL0T452tOozvT8CV4",2020-05-09 15:00:00
"SWIFT_20200509_082007.wav","1KtasvR1TKp-1K4NI18VRMnFUzR6NwB4U",2020-05-09 08:20:07
"SWIFT_20200509_080007.wav","1FKAcbWZY5WcA2YphDxqdF52T8tvqUTlP",2020-05-09 08:00:07
"SWIFT_20200509_074005.wav","1kYmSGSetr7feB_s5FYsHJ8f7xh660XEA",2020-05-09 07:40:05
"SWIFT_20200509_070003.wav","1vdt_ECFPiKn6fXdGOycvtddLh49pKctB",2020-05-09 07:00:03
"SWIFT_20200509_072005.wav","1Ja0LK-8fRvnRHJBWZtRrlbll13582NBm",2020-05-09 07:20:05
"SWIFT_20200509_064003.wav","16S-aEqmf8zFlDPGS6Is1z_6SZUjRCDdU",2020-05-09 06:40:03
"SWIFT_20200509_062001.wav","1N-LVSaEqM3u-8PHBnL07qSE5EPZashiQ",2020-05-09 06:20:01
"SWIFT_20200509_060000.wav","1ZAab3ipXG_raOszDQ4Sx24Ee00IvpBnu",2020-05-09 06:00:00
"SWIFT_20200509_014001.wav","11xc9Pdu_ucbDeHTAdHEcv-d9rhHJi0n_",2020-05-09 01:40:01
"SWIFT_20200509_012000.wav","1FvtqbljlSjpie10NUAfHLFLH7q7GjxXj",2020-05-09 01:20:00
"SWIFT_20200509_010000.wav","1YkRO9Yx2Z_Q1R_5zjbBLKFXiscThEffq",2020-05-09 01:00:00
"SWIFT_20200510_174009.wav","1BKEDgqQqfg8Ny5VUyQ7fXZdcLCqZsPtj",2020-05-10 17:40:09
"SWIFT_20200510_170006.wav","1JWi2euWH1mDKs3AMXyxMoSfa-K0ZsApD",2020-05-10 17:00:06
"SWIFT_20200510_172009.wav","12qxkStFd4aDZoy6jzL2Yq5O35hu5jb-9",2020-05-10 17:20:09
"SWIFT_20200510_164005.wav","1bIB30ZTweXlf70txv0A6iBGh8JoR-EfZ",2020-05-10 16:40:05
"SWIFT_20200510_162004.wav","1PB_GQkYEWX1S06a4qyxippQvkvBHMOo9",2020-05-10 16:20:04
"SWIFT_20200510_160002.wav","1-cHc1GiBJmyl7CghiZLp_j_mjRKboH9D",2020-05-10 16:00:02
"SWIFT_20200510_154002.wav","1ANr4Lvv3jaFMsIzMevgF08SVJ4SER6wW",2020-05-10 15:40:02
"SWIFT_20200510_152000.wav","1YETpiI0tGJyzHu2PEM6NgxlP4WqIAYIT",2020-05-10 15:20:00
"SWIFT_20200510_150000.wav","1FXXNxEVcRjC3DdFdmusQVRteI7yIwFcC",2020-05-10 15:00:00
"SWIFT_20200510_082012.wav","1NEVvSweDmQsQoqj1MdEwqgsl9Is4O5-u",2020-05-10 08:20:12
"SWIFT_20200510_084013.wav","1-UVDuNk7WiBUCnSKgJb-wIRlnXIoERbO",2020-05-10 08:40:13
"SWIFT_20200510_080012.wav","15MaEuIy6Rai5UBr_cLii8W3kqefiLyY1",2020-05-10 08:00:12
"SWIFT_20200510_070004.wav","1Nzur6Nw3MQYTFtRKn1kjep9PAvD3cd14",2020-05-10 07:00:04
"SWIFT_20200510_074009.wav","12Od368Tqd9RNzpC77bEIdCeW1OLLFYiS",2020-05-10 07:40:09
"SWIFT_20200510_072008.wav","1zhHvTFyiu_kQfUq0Zgodw6M_eUrcn9nm",2020-05-10 07:20:08
"SWIFT_20200510_064002.wav","1qXms3KvruxCvQov4_9JOk04aFAbvmH1M",2020-05-10 06:40:02
"SWIFT_20200510_062001.wav","1CD3Ik7kXTbg_CqSvPMwr84AQebtDBn6K",2020-05-10 06:20:01
"SWIFT_20200510_060000.wav","1h_gpsg4Qeo7KZxlAVr_cdM4uJdk-1SKD",2020-05-10 06:00:00
"SWIFT_20200510_014002.wav","11x6dZwBnBDlASs3U2rLy0eEDI3Eja1BR",2020-05-10 01:40:02
"SWIFT_20200510_010000.wav","16O-r6xsujs3MBsvQGmoxAeyZDge8JnQ2",2020-05-10 01:00:00
"SWIFT_20200510_012000.wav","1DbjxmE9qiXFa1AYp8vNm__W5I5F9MJ1Q",2020-05-10 01:20:00
"SWIFT_20200512_174015.wav","1E1aVCcLhsz3NrhdasSb2-xkEYv5YoiQS",2020-05-12 17:40:15
"SWIFT_20200512_172014.wav","1aizuqf8wqe7QTSH216-EpwbDOEA6n1NG",2020-05-12 17:20:14
"SWIFT_20200512_170012.wav","1I0es4T3cBg0rckE7VgIybGEbEEWePbeR",2020-05-12 17:00:12
"SWIFT_20200512_162010.wav","1riKjXOGEDCQ8o28n8psy5duLgVPXwhXV",2020-05-12 16:20:10
"SWIFT_20200512_164011.wav","1nb6rx97ds3AhrE5pNn9R7t77ozHcTSt1",2020-05-12 16:40:11
"SWIFT_20200512_160004.wav","1EDq19cBU5jU2J0ix_cX7qAPG2ItXKLDi",2020-05-12 16:00:04
"SWIFT_20200512_154003.wav","1zND2_MWVtWA8S2X1GpNzMQbsYpciSiKf",2020-05-12 15:40:03
"SWIFT_20200512_150000.wav","1MuypZVLXA48SBO4GmuedROPHGhortAaX",2020-05-12 15:00:00
"SWIFT_20200512_152001.wav","1SyjI-SK1JNRm3ftEj_IXzc-5yadOhZ0K",2020-05-12 15:20:01
"SWIFT_20200512_084011.wav","1XHwpcK9qR9uPRhrZSUj0S552YxmTLZwu",2020-05-12 08:40:11
"SWIFT_20200512_082009.wav","1NOKYdA8tkT594Wug-CImJukwy3zufGOL",2020-05-12 08:20:09
"SWIFT_20200512_080007.wav","193uaimPQTuNI7pl3iDtZsJzLuMDkE4gZ",2020-05-12 08:00:07
"SWIFT_20200512_074006.wav","1gbhBF31Q6jzfSCVJ4Motcb2HVtBuiY5O",2020-05-12 07:40:06
"SWIFT_20200512_072006.wav","1WPRcEqmDHIDlk58lBcouYOotP0q51qRN",2020-05-12 07:20:06
"SWIFT_20200512_070004.wav","1Shl9juijE3d7DZbCoHsTNp1qnTbav8cP",2020-05-12 07:00:04
"SWIFT_20200512_064003.wav","1a1j7iy0VbKTrar7WoKOU5xXQ9czyjWF4",2020-05-12 06:40:03
"SWIFT_20200512_062003.wav","18YjN-kQNH5Lq50a8ToN4QzacK_zFnMTz",2020-05-12 06:20:03
"SWIFT_20200512_060000.wav","1vJ0oQ8jZ4apY5UOTm0H5ba0FaEYo5P7C",2020-05-12 06:00:00
"SWIFT_20200512_014002.wav","1GzTwUeo46xLdapDnDxVHy9FjIlac7sY6",2020-05-12 01:40:02
"SWIFT_20200512_010000.wav","1UebxNDy4pUb7gKYN188iMbZcXPfeGRts",2020-05-12 01:00:00
"SWIFT_20200512_012001.wav","12O1LJaSBypRB3uwzkdj6FnNXG_MVIIAv",2020-05-12 01:20:01
"SWIFT_20200511_174010.wav","1wYdwX1LyI7CBcATtqxiJHurmVU34UfP1",2020-05-11 17:40:10
"SWIFT_20200511_172008.wav","1R7Hn7ASwDSM2VRidO4SOy2iY57LjyDeI",2020-05-11 17:20:08
"SWIFT_20200511_170008.wav","1UavKt4Cwms-p9Ti-otKLqkmDVZ2-lGeL",2020-05-11 17:00:08
"SWIFT_20200511_164005.wav","1XO5bTF-U6wyKaNPgJoNoONyCYKkSY74Q",2020-05-11 16:40:05
"SWIFT_20200511_162005.wav","1XR7fLe7rsIajyLpYOTlMm1PZDFAyOe8C",2020-05-11 16:20:05
"SWIFT_20200511_160004.wav","1seW86DFmvan6QIEt_sC4h8v5wJ71pTUE",2020-05-11 16:00:04
"SWIFT_20200511_154003.wav","1Ec77ph6TzjuhGIULCSQpaJgAUzt1GKRt",2020-05-11 15:40:03
"SWIFT_20200511_152000.wav","11UXpQZdPxN04Kz2C-BGX6Bu3fIjgnZk1",2020-05-11 15:20:00
"SWIFT_20200511_150000.wav","1_ouQ0VuZHUaVg8xt8kz-6X3aogMkWwBD",2020-05-11 15:00:00
"SWIFT_20200511_084010.wav","1Jph05eLQoxDqtdSOnUE6gYD4Mj1mnUEk",2020-05-11 08:40:10
"SWIFT_20200511_082008.wav","1NaX1rQ5P2H3ENEN46D2CxjuT-igFvBoR",2020-05-11 08:20:08
"SWIFT_20200511_080007.wav","1rDiSvM84t14LMb0CId2JZej2vfs-ocoo",2020-05-11 08:00:07
"SWIFT_20200511_074007.wav","1FTHgCXwlA7Lg8TV_XmUELk6RDX7ixTsf",2020-05-11 07:40:07
"SWIFT_20200511_072005.wav","1na23qoUYPxXWt5I_apvLfwfXfCBUyrQf",2020-05-11 07:20:05
"SWIFT_20200511_070003.wav","1hWRFmcCLUJdnaBkoAETVJrDA6ZtZp0HG",2020-05-11 07:00:03
"SWIFT_20200511_064003.wav","1Stz6is-P4IXmtOXxYE_enDMgyVj5cLSP",2020-05-11 06:40:03
"SWIFT_20200511_014001.wav","1WXLiNnaCuR48l7XJCPgx2dvTkHGcyllW",2020-05-11 01:40:01
"SWIFT_20200511_062002.wav","1rlq3AUc-zLlEPrutb4uIo588VqIbmMrC",2020-05-11 06:20:02
"SWIFT_20200511_060000.wav","1Q1M6QwyURfbs6Mf9Mxowj6pUD3SZZlHh",2020-05-11 06:00:00
"SWIFT_20200511_012001.wav","1idAOaDDsR4Mx8JrvdJA0HWVZB8_fVy98",2020-05-11 01:20:01
"SWIFT_20200511_010000.wav","1SBgE5k_S02EW3u47tU2SFHjDZj8cXIWk",2020-05-11 01:00:00
"SWIFT_20200513_174009.wav","1eclIVaARfVv9nlF6qnZMPHxsjjxP4uL5",2020-05-13 17:40:09
"SWIFT_20200513_172006.wav","1peteRpcmoSHUW_otW7jps2YzIlG5nqjP",2020-05-13 17:20:06
"SWIFT_20200513_170006.wav","1Q3psICotdp7EBPVeUHYeqKIpqfVghovV",2020-05-13 17:00:06
"SWIFT_20200513_164004.wav","1SrgSm1XrmCoowzm_6QQ1ZKwsyWVL_SQX",2020-05-13 16:40:04
"SWIFT_20200513_162004.wav","1myDhxN5lcMJRohlBdlKYMJ006DiwbYsy",2020-05-13 16:20:04
"SWIFT_20200513_160003.wav","1LNHqlxDCotMz6sk6J0o56is9sT-dxK6G",2020-05-13 16:00:03
"SWIFT_20200513_152001.wav","15GOHQ96vrhoSgsUI-A63mlN3fBbLq5wb",2020-05-13 15:20:01
"SWIFT_20200513_154001.wav","19I6CjxZ0X8E2RhUM18BVzE-ioc6y7-XO",2020-05-13 15:40:01
"SWIFT_20200513_150000.wav","1EBPpLUH5hnXw9fB4-vSN4eLyx_Wz8lhl",2020-05-13 15:00:00
"SWIFT_20200513_084009.wav","1ADaZ4sx21wL7-QWzpXjXBVvsbkPJddSm",2020-05-13 08:40:09
"SWIFT_20200513_082009.wav","1PZIsbTWJa2kU1JHwWxbN-S15aYmvYfS5",2020-05-13 08:20:09
"SWIFT_20200513_080006.wav","1k-iLcuN7gAOVsegebdt3IE1hZmHEmGfT",2020-05-13 08:00:06
"SWIFT_20200513_074006.wav","1vwnhNqpXwquVISRVL-t2gOry-YHj3kK-",2020-05-13 07:40:06
"SWIFT_20200513_072006.wav","1AfMRzhik5bHXd-AdFkwumqWzS39_E7zJ",2020-05-13 07:20:06
"SWIFT_20200513_070002.wav","1qikLLBzmYQww_T9JYRAfcti7h13_-ijE",2020-05-13 07:00:02
"SWIFT_20200513_064001.wav","1pZbkUHp_WPHdTq_f-Lh-V9tjrWqAmoGK",2020-05-13 06:40:01
"SWIFT_20200513_060000.wav","1WlmVblIJ3iET4Ryz5_3KRFh_UeYrN4UT",2020-05-13 06:00:00
"SWIFT_20200513_062000.wav","1Nl68jfk5IfcMah7e621Kq8Mdr0GTUjKg",2020-05-13 06:20:00
"SWIFT_20200513_012000.wav","18eNfjUaux-mBKYyAYvrPUqfeICNwHIVl",2020-05-13 01:20:00
"SWIFT_20200513_010000.wav","13UMnwHaZ_VW2yQ-C8-yWc71RuvoFhozI",2020-05-13 01:00:00
"SWIFT_20200513_014002.wav","1NCsjf_AAsNzU_P1hBXyceRNdN8Ar2krz",2020-05-13 01:40:02
"SWIFT_20200514_174012.wav","1Ws7pzoT323o-ZTf5batLwhWbWx_hq_AU",2020-05-14 17:40:12
"SWIFT_20200514_172010.wav","12KehoUKLWzTCnhMJJ835UldahqOFctZB",2020-05-14 17:20:10
"SWIFT_20200514_170010.wav","1D3AOvnqB-YlFjHwNdw0209DfDttmQBGn",2020-05-14 17:00:10
"SWIFT_20200514_164008.wav","1DmB6YToGTEYlHs0C1OKUU-Qwbnac6cxo",2020-05-14 16:40:08
"SWIFT_20200514_162008.wav","1JAxVsL_xOv6qGWUxTOC4dWIzmXfWNZRo",2020-05-14 16:20:08
"SWIFT_20200514_154006.wav","1ZA2ZSaENaE0gceIhN34xgUD1wxRx-Snf",2020-05-14 15:40:06
"SWIFT_20200514_160007.wav","1MmJQLFZl_a3mwJZvxwoCKc9VQn-i1cFf",2020-05-14 16:00:07
"SWIFT_20200514_152000.wav","18xIJszplDK7CIUPqLdQwICbGoR_Y_79q",2020-05-14 15:20:00
"SWIFT_20200514_084008.wav","1JoDJO2n4xQWxBnirYZw1ydgy2G8pa3mr",2020-05-14 08:40:08
"SWIFT_20200514_150000.wav","1bU07NpV5Uvi73qvg3jfyRpLymV2vCkVs",2020-05-14 15:00:00
"SWIFT_20200514_082007.wav","1fWpmYvUaSoC4SGeBvQUaOuWzyTXmzx_h",2020-05-14 08:20:07
"SWIFT_20200514_070004.wav","1CpyMsBdNagDTlb7fnNQE-pVF0gMWvGPN",2020-05-14 07:00:04
"SWIFT_20200514_072005.wav","1tI6CG4Pn_IOPC-U2SKqSCGus1xWQ2Tuc",2020-05-14 07:20:05
"SWIFT_20200514_080006.wav","1iC1g51EbP5GpoLcBhCuBCID-TRHMLSAH",2020-05-14 08:00:06
"SWIFT_20200514_074006.wav","14I4BMynpXE6tqsA9_x8OCC4XFDnUfVUR",2020-05-14 07:40:06
"SWIFT_20200514_062002.wav","1_rK-Ic76X929rYpQ3i9YN2MwbSwbbwS9",2020-05-14 06:20:02
"SWIFT_20200514_064003.wav","1EER10ydcaijPFR-q-sr3pcWRFYRIFeCv",2020-05-14 06:40:03
